Title: Primitive mantle composition from McDonough & Sun (1995),

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
33119.70 1630.67 13.615899 33.662521 -165754.186663 3.770217 16.616160 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4038 0 23.986 0 0 7.73613 19.5835 6.29061 0 0 0 0
32825.60 1630.37 13.535590 33.464427 -164890.420133 3.748608 16.519487 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4037 0 23.9859 0 0 7.73101 19.5797 6.29969 0 0 0 0
32531.60 1630.06 13.452778 33.260034 -163994.843064 3.726297 16.419729 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4035 0 23.9858 0 0 7.72598 19.5759 6.30875 0 0 0 0
32237.60 1629.76 13.367183 33.048856 -163063.874267 3.703209 16.316568 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4034 0 23.9857 0 0 7.72087 19.5721 6.31789 0 0 0 0
31943.60 1629.45 13.278816 32.830715 -162097.708795 3.679344 16.209992 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4032 0 23.9857 0 0 7.71583 19.5683 6.327 0 0 0 0
31649.60 1629.15 13.187398 32.605121 -161092.724070 3.654628 16.099684 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4031 0 23.9856 0 0 7.71072 19.5645 6.3362 0 0 0 0
31355.60 1628.85 13.092852 32.371787 -160047.986350 3.629037 15.985538 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4029 0 23.9855 0 0 7.7056 19.5606 6.34542 0 0 0 0
31061.70 1628.54 12.995140 32.130513 -158962.957543 3.602556 15.867491 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4027 0 23.9854 0 0 7.70057 19.5567 6.35463 0 0 0 0
30767.80 1628.24 12.893901 31.880608 -157833.053001 3.575092 15.745129 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4026 0 23.9853 0 0 7.69547 19.5528 6.36392 0 0 0 0
30473.90 1627.93 12.789122 31.621843 -156658.156068 3.546634 15.618409 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4024 0 23.9852 0 0 7.69044 19.5488 6.3732 0 0 0 0
30180.00 1627.63 12.680437 31.353508 -155433.556132 3.517086 15.486908 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4022 0 23.9851 0 0 7.68534 19.5448 6.38257 0 0 0 0
29886.10 1627.33 12.567722 31.075200 -154157.706527 3.486411 15.350461 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.402 0 23.985 0 0 7.68025 19.5408 6.39198 0 0 0 0
29592.20 1627.02 12.450854 30.786513 -152829.027804 3.454570 15.208903 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4018 0 23.9849 0 0 7.67525 19.5367 6.40138 0 0 0 0
29298.40 1626.72 12.329437 30.486664 -151442.420069 3.421459 15.061775 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4016 0 23.9848 0 0 7.67018 19.5326 6.41087 0 0 0 0
29004.50 1626.41 12.203328 30.175109 -149996.188373 3.387032 14.908877 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4014 0 23.9846 0 0 7.66519 19.5284 6.42036 0 0 0 0
28710.70 1626.11 12.072122 29.851029 -148485.028810 3.351180 14.749733 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4012 0 23.9845 0 0 7.66014 19.5242 6.42995 0 0 0 0
28416.90 1625.81 11.935569 29.513718 -146905.857258 3.313832 14.584029 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.401 0 23.9844 0 0 7.6551 19.52 6.43958 0 0 0 0
28123.10 1625.50 11.793458 29.162559 -145255.968617 3.274926 14.411491 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4007 0 23.9843 0 0 7.65016 19.5156 6.44922 0 0 0 0
27829.40 1625.20 11.645240 28.796374 -143528.309766 3.234312 14.231469 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4005 0 23.9841 0 0 7.64516 19.5113 6.45896 0 0 0 0
27535.60 1624.90 11.490531 28.414125 -141718.110627 3.191882 14.043482 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4002 0 23.984 0 0 7.64018 19.5069 6.46877 0 0 0 0
27241.90 1624.59 11.329142 28.015255 -139822.869773 3.147579 13.847284 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.3999 0 23.9838 0 0 7.6353 19.5024 6.47858 0 0 0 0
26948.20 1624.29 11.160276 27.597970 -137832.494445 3.101185 13.641923 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.3997 0 23.9837 0 0 7.63037 19.4978 6.48851 0 0 0 0
26654.50 1623.99 10.983543 27.161215 -135742.027540 3.052590 13.426909 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.3994 0 23.9835 0 0 7.62547 19.4932 6.49851 0 0 0 0
26360.80 1623.68 10.798526 26.703874 -133546.151457 3.001672 13.201717 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.399 0 23.9833 0 0 7.62068 19.4884 6.50853 0 0 0 0
26067.20 1623.38 10.604352 26.223957 -131233.730004 2.948194 12.965300 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.3987 0 23.9831 0 0 7.61585 19.4836 6.51868 0 0 0 0
25773.50 1623.08 10.400333 25.719677 -128796.115011 2.891960 12.716804 (Ca0.16Fe''0.15Mg0.68)3Al2Si3O12 42.3984 0 23.9829 0 0 7.61106 19.4787 6.5289 0 0 0 0
25479.90 1622.77 10.186011 25.189820 -126227.361841 2.832839 12.455654 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.398 0 23.9827 0 0 7.60641 19.4737 6.53917 0 0 0 0
25186.30 1622.47 9.960092 24.631349 -123511.112478 2.770473 12.180288 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3976 0 23.9825 0 0 7.60172 19.4686 6.54957 0 0 0 0
24892.70 1622.17 9.721774 24.042193 -120637.143640 2.704637 11.889708 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3972 0 23.9823 0 0 7.5971 19.4634 6.56008 0 0 0 0
24599.10 1621.86 9.470167 23.420080 -117594.146925 2.635079 11.582815 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3967 0 23.982 0 0 7.59263 19.458 6.57064 0 0 0 0
24305.60 1621.56 9.203720 22.761320 -114362.382536 2.561368 11.257726 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3963 0 23.9817 0 0 7.58816 19.4525 6.58135 0 0 0 0
24012.00 1621.25 8.921267 22.062891 -110927.147139 2.483175 10.912994 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3958 0 23.9815 0 0 7.58385 19.4468 6.59214 0 0 0 0
23718.50 1620.95 8.620949 21.320327 -107264.736251 2.399984 10.546357 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3952 0 23.9811 0 0 7.57958 19.441 6.6031 0 0 0 0
23425.00 1620.65 8.301045 20.529303 -103353.349805 2.311310 10.155696 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3946 0 23.9808 0 0 7.57542 19.4349 6.61419 0 0 0 0
23131.50 1620.34 7.959699 19.685168 -99169.420787 2.216633 9.738729 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.394 0 23.9805 0 0 7.57148 19.4287 6.62538 0 0 0 0
22838.00 1620.04 7.593901 18.780602 -94674.799018 2.115114 9.291782 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3933 0 23.9801 0 0 7.56761 19.4222 6.63678 0 0 0 0
22544.60 1619.74 7.201154 17.809363 -89837.742129 2.006052 8.811785 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3926 0 23.9797 0 0 7.56394 19.4155 6.64834 0 0 0 0
22251.10 1619.44 6.777765 16.762323 -84611.542182 1.888417 8.294218 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3918 0 23.9792 0 0 7.56048 19.4084 6.6601 0 0 0 0
21957.70 1619.13 6.320330 15.631008 -78952.881814 1.761251 7.734896 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3909 0 23.9787 0 0 7.55736 19.401 6.672 0 0 0 0
21664.30 1618.83 5.823150 14.401430 -72789.675992 1.622967 7.126855 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.39 0 23.9782 0 0 7.55446 19.3932 6.68417 0 0 0 0
21370.90 1618.53 5.280672 13.059805 -66051.542408 1.472009 6.463284 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3889 0 23.9776 0 0 7.55192 19.385 6.69659 0 0 0 0
21077.50 1618.22 4.686154 11.589424 -58653.036545 1.306490 5.735920 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3877 0 23.9769 0 0 7.5499 19.3763 6.70923 0 0 0 0
20784.20 1617.92 4.030081 9.966839 -50473.722842 1.123754 4.933118 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3864 0 23.9761 0 0 7.54833 19.3669 6.72221 0 0 0 0
20490.80 1617.62 3.301298 8.164430 -41372.450618 0.920680 4.041213 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3849 0 23.9753 0 0 7.5474 19.3569 6.73554 0 0 0 0
20197.50 1617.31 2.486835 6.150114 -31184.965848 0.693643 3.044324 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3832 0 23.9743 0 0 7.54734 19.3459 6.74921 0 0 0 0
19904.20 1617.01 1.567228 3.875817 -19665.175822 0.437205 1.918626 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.3812 0 23.9732 0 0 7.5482 19.334 6.76335 0 0 0 0
19610.90 1616.71 0.519388 1.284447 -6521.081924 0.144912 0.635859 (Ca0.17Fe''0.15Mg0.68)3Al2Si3O12 42.379 0 23.972 0 0 7.5503 19.3208 6.77801 0 0 0 0

spinel_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O
39887.50 1637.67 0.705853 1.542500 -4994.000565 0.159226 0.723037 Fe''0.40Mg0.63Fe'''0.11Al0.49Cr1.32Ti0.04O4 0 1.51995 13.0903 4.70205 52.3034 15.0788 13.3055 0 0 0 0 0
39593.00 1637.36 0.708861 1.550457 -5036.571597 0.160085 0.727088 Fe''0.40Mg0.64Fe'''0.11Al0.50Cr1.31Ti0.04O4 0 1.51776 13.2988 4.71432 52.0902 15.0055 13.3734 0 0 0 0 0
39298.60 1637.06 0.711965 1.558670 -5080.401359 0.160970 0.731268 Fe''0.40Mg0.64Fe'''0.11Al0.51Cr1.31Ti0.04O4 0 1.51532 13.5127 4.72638 51.8721 14.9312 13.4423 0 0 0 0 0
39004.20 1636.75 0.715163 1.567120 -5125.472619 0.161882 0.735571 Fe''0.40Mg0.64Fe'''0.11Al0.51Cr1.30Ti0.04O4 0 1.5126 13.7316 4.73822 51.6494 14.8558 13.5123 0 0 0 0 0
38709.80 1636.45 0.718468 1.575853 -5171.938899 0.162824 0.740016 Fe''0.39Mg0.64Fe'''0.11Al0.52Cr1.29Ti0.04O4 0 1.50962 13.9564 4.74982 51.4212 14.7793 13.5835 0 0 0 0 0
38415.40 1636.15 0.721881 1.584865 -5219.820132 0.163796 0.744602 Fe''0.39Mg0.65Fe'''0.11Al0.53Cr1.28Ti0.04O4 0 1.50635 14.187 4.76117 51.1878 14.7017 13.6559 0 0 0 0 0
38121.10 1635.84 0.725402 1.594150 -5269.118115 0.164798 0.749330 Fe''0.39Mg0.65Fe'''0.11Al0.54Cr1.28Ti0.04O4 0 1.50278 14.4232 4.77224 50.9494 14.6232 13.7293 0 0 0 0 0
37826.80 1635.54 0.729046 1.603759 -5320.022283 0.165835 0.754221 Fe''0.38Mg0.65Fe'''0.11Al0.55Cr1.27Ti0.04O4 0 1.49892 14.6658 4.78303 50.705 14.5434 13.8039 0 0 0 0 0
37532.40 1635.23 0.732812 1.613677 -5372.528195 0.166905 0.759271 Fe''0.38Mg0.65Fe'''0.11Al0.56Cr1.26Ti0.04O4 0 1.49473 14.9146 4.7935 50.4549 14.4625 13.8797 0 0 0 0 0
37238.10 1634.93 0.736712 1.623949 -5426.787138 0.168014 0.764499 Fe''0.38Mg0.66Fe'''0.11Al0.56Cr1.25Ti0.04O4 0 1.49024 15.1702 4.80365 50.1986 14.3805 13.9569 0 0 0 0 0
36943.90 1634.62 0.740745 1.634555 -5482.779380 0.169159 0.769899 Fe''0.38Mg0.66Fe'''0.11Al0.57Cr1.24Ti0.04O4 0 1.48541 15.4322 4.81345 49.9364 14.2974 14.0351 0 0 0 0 0
36649.60 1634.32 0.744930 1.645560 -5540.749264 0.170347 0.775500 Fe''0.37Mg0.66Fe'''0.11Al0.58Cr1.23Ti0.03O4 0 1.48026 15.7017 4.82288 49.6673 14.2131 14.1148 0 0 0 0 0
36355.30 1634.01 0.749264 1.656942 -5600.666099 0.171576 0.781296 Fe''0.37Mg0.66Fe'''0.11Al0.59Cr1.23Ti0.03O4 0 1.47475 15.9782 4.83192 49.3917 14.1276 14.1957 0 0 0 0 0
36061.10 1633.71 0.753764 1.668755 -5662.732411 0.172852 0.787308 Fe''0.37Mg0.67Fe'''0.11Al0.60Cr1.22Ti0.03O4 0 1.4689 16.2626 4.84054 49.109 14.041 14.278 0 0 0 0 0
35766.90 1633.41 0.758435 1.681009 -5727.027538 0.174175 0.793545 Fe''0.36Mg0.67Fe'''0.11Al0.61Cr1.21Ti0.03O4 0 1.46269 16.5548 4.84872 48.819 13.9531 14.3617 0 0 0 0 0
35472.70 1633.10 0.763281 1.693708 -5793.611476 0.175547 0.800011 Fe''0.36Mg0.67Fe'''0.11Al0.62Cr1.20Ti0.03O4 0 1.4561 16.8548 4.85644 48.5218 13.8641 14.4467 0 0 0 0 0
35178.50 1632.80 0.768327 1.706924 -5862.770495 0.176975 0.806737 Fe''0.36Mg0.68Fe'''0.11Al0.63Cr1.19Ti0.03O4 0 1.44912 17.1636 4.86367 48.2165 13.7738 14.5332 0 0 0 0 0
34884.30 1632.49 0.773590 1.720685 -5934.661368 0.178462 0.813742 Fe''0.36Mg0.68Fe'''0.11Al0.64Cr1.18Ti0.03O4 0 1.44171 17.4811 4.87039 47.9032 13.6824 14.6212 0 0 0 0 0
34590.20 1632.19 0.779072 1.735014 -6009.387595 0.180010 0.821033 Fe''0.35Mg0.68Fe'''0.11Al0.65Cr1.17Ti0.03O4 0 1.43391 17.8079 4.87656 47.5812 13.5897 14.7107 0 0 0 0 0
34296.10 1631.89 0.784720 1.749800 -6086.712746 0.181608 0.828563 Fe''0.35Mg0.68Fe'''0.11Al0.66Cr1.16Ti0.03O4 0 1.42583 18.1457 4.88218 47.2486 13.4957 14.802 0 0 0 0 0
34001.90 1631.58 0.790567 1.765111 -6166.913207 0.183264 0.836366 Fe''0.35Mg0.69Fe'''0.11Al0.67Cr1.15Ti0.03O4 0 1.41741 18.4942 4.8872 46.9057 13.4004 14.8951 0 0 0 0 0
33707.80 1631.28 0.796675 1.781095 -6250.498489 0.184993 0.844509 Fe''0.34Mg0.69Fe'''0.11Al0.69Cr1.14Ti0.03O4 0 1.40858 18.8533 4.89156 46.5529 13.3038 14.9898 0 0 0 0 0
33413.80 1630.97 0.803047 1.797751 -6337.530747 0.186795 0.852997 Fe''0.34Mg0.69Fe'''0.11Al0.70Cr1.12Ti0.03O4 0 1.39933 19.2226 4.89523 46.1906 13.2061 15.0862 0 0 0 0 0
33119.70 1630.67 0.809719 1.815180 -6428.448486 0.188681 0.861877 Fe''0.34Mg0.70Fe'''0.11Al0.71Cr1.11Ti0.03O4 0 1.38965 19.6036 4.89817 45.8173 13.107 15.1843 0 0 0 0 0
32825.60 1630.37 0.816701 1.833401 -6523.394039 0.190653 0.871160 Fe''0.33Mg0.70Fe'''0.11Al0.72Cr1.10Ti0.03O4 0 1.37952 19.9961 4.90035 45.4332 13.0066 15.2843 0 0 0 0 0
32531.60 1630.06 0.824003 1.852437 -6622.512284 0.192713 0.880860 Fe''0.33Mg0.70Fe'''0.11Al0.74Cr1.09Ti0.03O4 0 1.36894 20.3999 4.90174 45.0384 12.9051 15.3858 0 0 0 0 0
32237.60 1629.76 0.831666 1.872397 -6726.290406 0.194874 0.891030 Fe''0.33Mg0.70Fe'''0.11Al0.75Cr1.08Ti0.03O4 0 1.3579 20.8165 4.90228 44.6317 12.8023 15.4893 0 0 0 0 0
31943.60 1629.45 0.839698 1.893293 -6834.864575 0.197137 0.901678 Fe''0.32Mg0.71Fe'''0.11Al0.76Cr1.06Ti0.03O4 0 1.34638 21.2455 4.90194 44.2133 12.6983 15.5946 0 0 0 0 0
31649.60 1629.15 0.848141 1.915243 -6948.752665 0.199515 0.912862 Fe''0.32Mg0.71Fe'''0.11Al0.78Cr1.05Ti0.03O4 0 1.33439 21.6881 4.90067 43.7821 12.593 15.7018 0 0 0 0 0
31355.60 1628.85 0.857016 1.938293 -7068.231127 0.202012 0.924605 Fe''0.32Mg0.71Fe'''0.11Al0.79Cr1.04Ti0.03O4 0 1.3219 22.1443 4.89843 43.3379 12.4865 15.811 0 0 0 0 0
31061.70 1628.54 0.866341 1.962482 -7193.547295 0.204633 0.936933 Fe''0.31Mg0.72Fe'''0.11Al0.81Cr1.02Ti0.03O4 0 1.30893 22.614 4.89519 42.8811 12.3789 15.9219 0 0 0 0 0
30767.80 1628.24 0.876171 1.987960 -7325.376330 0.207395 0.949915 Fe''0.31Mg0.72Fe'''0.11Al0.82Cr1.01Ti0.03O4 0 1.29545 23.0986 4.89089 42.41 12.2701 16.0349 0 0 0 0 0
30473.90 1627.93 0.886523 2.014760 -7463.972356 0.210301 0.963574 Fe''0.31Mg0.72Fe'''0.11Al0.84Cr1.00Ti0.03O4 0 1.28147 23.5978 4.88551 41.9252 12.1602 16.1498 0 0 0 0 0
30180.00 1627.63 0.897456 2.043041 -7610.066679 0.213368 0.977986 Fe''0.30Mg0.73Fe'''0.11Al0.85Cr0.98Ti0.03O4 0 1.26697 24.1128 4.87897 41.4252 12.0492 16.2669 0 0 0 0 0
29886.10 1627.33 0.909003 2.072882 -7764.105147 0.216605 0.993195 Fe''0.30Mg0.73Fe'''0.11Al0.87Cr0.97Ti0.03O4 0 1.25195 24.6436 4.87126 40.9102 11.9371 16.3859 0 0 0 0 0
29592.20 1627.02 0.921202 2.104367 -7926.562854 0.220022 1.009245 Fe''0.29Mg0.73Fe'''0.11Al0.88Cr0.95Ti0.03O4 0 1.23641 25.1902 4.86233 40.3801 11.824 16.5069 0 0 0 0 0
29298.40 1626.72 0.934119 2.137680 -8098.292094 0.223638 1.026226 Fe''0.29Mg0.74Fe'''0.11Al0.90Cr0.94Ti0.03O4 0 1.22035 25.7537 4.85214 39.8338 11.71 16.63 0 0 0 0 0
29004.50 1626.41 0.947798 2.172915 -8279.867436 0.227464 1.044191 Fe''0.29Mg0.74Fe'''0.11Al0.92Cr0.92Ti0.03O4 0 1.20376 26.334 4.84065 39.2715 11.595 16.7551 0 0 0 0 0
28710.70 1626.11 0.962314 2.210274 -8472.229310 0.231522 1.063238 Fe''0.28Mg0.74Fe'''0.11Al0.94Cr0.90Ti0.03O4 0 1.18665 26.9319 4.82782 38.6921 11.4792 16.8823 0 0 0 0 0
28416.90 1625.81 0.977726 2.249900 -8676.167539 0.235828 1.083444 Fe''0.28Mg0.75Fe'''0.11Al0.96Cr0.89Ti0.03O4 0 1.16903 27.5476 4.81363 38.0956 11.3626 17.0116 0 0 0 0 0
28123.10 1625.50 0.994096 2.291938 -8892.465532 0.240398 1.104885 Fe''0.28Mg0.75Fe'''0.11Al0.97Cr0.87Ti0.03O4 0 1.15089 28.1807 4.79805 37.4823 11.2453 17.1427 0 0 0 0 0
27829.40 1625.20 1.011523 2.336655 -9122.404017 0.245261 1.127694 Fe''0.27Mg0.75Fe'''0.11Al0.99Cr0.85Ti0.02O4 0 1.13224 28.8324 4.78105 36.8509 11.1274 17.276 0 0 0 0 0
27535.60 1624.90 1.030097 2.384265 -9367.132923 0.250440 1.151982 Fe''0.27Mg0.76Fe'''0.10Al1.01Cr0.83Ti0.02O4 0 1.11309 29.5028 4.7626 36.2014 11.0089 17.4112 0 0 0 0 0
27241.90 1624.59 1.049886 2.434932 -9627.553707 0.255955 1.177838 Fe''0.26Mg0.76Fe'''0.10Al1.03Cr0.82Ti0.02O4 0 1.09347 30.1911 4.74273 35.5344 10.89 17.5483 0 0 0 0 0
26948.20 1624.29 1.071037 2.489038 -9905.520023 0.261846 1.205451 Fe''0.26Mg0.76Fe'''0.10Al1.05Cr0.80Ti0.02O4 0 1.07336 30.8986 4.72137 34.8485 10.7707 17.6874 0 0 0 0 0
26654.50 1623.99 1.093652 2.546835 -10202.396506 0.268142 1.234954 Fe''0.26Mg0.77Fe'''0.10Al1.07Cr0.78Ti0.02O4 0 1.05279 31.625 4.69856 34.1442 10.6512 17.8283 0 0 0 0 0
26360.80 1623.68 1.117848 2.608603 -10519.674450 0.274874 1.266493 Fe''0.25Mg0.77Fe'''0.10Al1.10Cr0.76Ti0.02O4 0 1.03179 32.3695 4.67431 33.422 10.5315 17.9709 0 0 0 0 0
26067.20 1623.38 1.143799 2.674795 -10859.585947 0.282091 1.300297 Fe''0.25Mg0.77Fe'''0.10Al1.12Cr0.74Ti0.02O4 0 1.01038 33.1331 4.6486 32.6809 10.4119 18.1152 0 0 0 0 0
25773.50 1623.08 1.171671 2.745819 -11224.289799 0.289838 1.336577 Fe''0.25Mg0.78Fe'''0.10Al1.14Cr0.72Ti0.02O4 0 0.988551 33.9154 4.62146 31.9211 10.2922 18.2612 0 0 0 0 0
25479.90 1622.77 1.201608 2.822023 -11615.655874 0.298155 1.375518 Fe''0.24Mg0.78Fe'''0.10Al1.16Cr0.70Ti0.02O4 0 0.966367 34.7152 4.59296 31.1439 10.1729 18.4087 0 0 0 0 0
25186.30 1622.47 1.233870 2.904079 -12037.023866 0.307115 1.417456 Fe''0.24Mg0.78Fe'''0.10Al1.18Cr0.68Ti0.02O4 0 0.943829 35.5336 4.56308 30.348 10.0538 18.5576 0 0 0 0 0
24892.70 1622.17 1.268672 2.992511 -12491.179563 0.316775 1.462668 Fe''0.23Mg0.79Fe'''0.10Al1.21Cr0.66Ti0.02O4 0 0.920972 36.3697 4.53188 29.5343 9.93521 18.708 0 0 0 0 0
24599.10 1621.86 1.306252 3.087910 -12981.243683 0.327203 1.511460 Fe''0.23Mg0.79Fe'''0.09Al1.23Cr0.64Ti0.02O4 0 0.897832 37.2224 4.49945 28.7036 9.81725 18.8594 0 0 0 0 0
24305.60 1621.56 1.346953 3.191147 -13511.587889 0.338493 1.564273 Fe''0.23Mg0.79Fe'''0.09Al1.25Cr0.62Ti0.02O4 0 0.874432 38.0921 4.46581 27.8556 9.69998 19.012 0 0 0 0 0
24012.00 1621.25 1.391093 3.303000 -14086.394176 0.350732 1.621518 Fe''0.22Mg0.79Fe'''0.09Al1.28Cr0.59Ti0.02O4 0 0.850802 38.9777 4.43105 26.9913 9.58357 19.1656 0 0 0 0 0
23718.50 1620.95 1.439101 3.424561 -14711.162906 0.364040 1.683748 Fe''0.22Mg0.80Fe'''0.09Al1.30Cr0.57Ti0.02O4 0 0.826973 39.8791 4.39522 26.1106 9.4681 19.32 0 0 0 0 0
23425.00 1620.65 1.491426 3.556939 -15391.721027 0.378540 1.751540 Fe''0.22Mg0.80Fe'''0.09Al1.33Cr0.55Ti0.02O4 0 0.802974 40.7954 4.35842 25.2143 9.35372 19.4752 0 0 0 0 0
23131.50 1620.34 1.548566 3.701372 -16134.566282 0.394370 1.825538 Fe''0.21Mg0.80Fe'''0.09Al1.35Cr0.53Ti0.02O4 0 0.778843 41.7251 4.32076 24.3038 9.2406 19.6309 0 0 0 0 0
22838.00 1620.04 1.611227 3.859640 -16948.769215 0.411725 1.906650 Fe''0.21Mg0.81Fe'''0.09Al1.38Cr0.51Ti0.02O4 0 0.75459 42.6689 4.28229 23.3784 9.12877 19.7871 0 0 0 0 0
22544.60 1619.74 1.680090 4.033439 -17843.199527 0.430793 1.995757 Fe''0.21Mg0.81Fe'''0.09Al1.40Cr0.48Ti0.01O4 0 0.730258 43.6248 4.24315 22.4398 9.01843 19.9436 0 0 0 0 0
22251.10 1619.44 1.756087 4.225095 -18829.918140 0.451832 2.094057 Fe''0.20Mg0.81Fe'''0.09Al1.42Cr0.46Ti0.01O4 0 0.705854 44.5928 4.20342 21.4881 8.90963 20.1002 0 0 0 0 0
21957.70 1619.13 1.840169 4.436963 -19921.263225 0.475104 2.202776 Fe''0.20Mg0.82Fe'''0.08Al1.45Cr0.44Ti0.01O4 0 0.681422 45.5706 4.16325 20.5254 8.80262 20.2567 0 0 0 0 0
21664.30 1618.83 1.933737 4.672579 -21135.355130 0.500998 2.323725 Fe''0.20Mg0.82Fe'''0.08Al1.47Cr0.42Ti0.01O4 0 0.656952 46.5589 4.12272 19.5509 8.6974 20.4131 0 0 0 0 0
21370.90 1618.53 2.038299 4.935686 -22491.714596 0.529928 2.458842 Fe''0.19Mg0.82Fe'''0.08Al1.50Cr0.39Ti0.01O4 0 0.632463 47.5561 4.08197 18.5662 8.59414 20.5691 0 0 0 0 0
21077.50 1618.22 2.155692 5.230856 -24014.192027 0.562404 2.610498 Fe''0.19Mg0.82Fe'''0.08Al1.52Cr0.37Ti0.01O4 0 0.607973 48.5606 4.04117 17.5728 8.49305 20.7244 0 0 0 0 0
20784.20 1617.92 2.288384 5.564281 -25734.656483 0.599106 2.781874 Fe''0.19Mg0.83Fe'''0.08Al1.55Cr0.35Ti0.01O4 0 0.583467 49.5722 4.00044 16.5707 8.39423 20.879 0 0 0 0 0
20490.80 1617.62 2.439392 5.943473 -27692.194476 0.640869 2.976859 Fe''0.18Mg0.83Fe'''0.08Al1.57Cr0.32Ti0.01O4 0 0.558931 50.5897 3.95994 15.5611 8.29786 21.0325 0 0 0 0 0
20197.50 1617.31 2.612316 6.377390 -29933.417382 0.688686 3.200088 Fe''0.18Mg0.83Fe'''0.08Al1.60Cr0.30Ti0.01O4 0 0.534375 51.6107 3.91992 14.5462 8.20428 21.1846 0 0 0 0 0
19904.20 1617.01 2.812322 6.878961 -32525.078658 0.743984 3.458222 Fe''0.18Mg0.83Fe'''0.08Al1.62Cr0.28Ti0.01O4 0 0.509741 52.6352 3.88054 13.5258 8.11367 21.335 0 0 0 0 0
19610.90 1616.71 3.045781 7.464047 -35549.541879 0.808520 3.759463 Fe''0.17Mg0.83Fe'''0.08Al1.65Cr0.26Ti0.01O4 0 0.484998 53.661 3.8421 12.5021 8.02643 21.4833 0 0 0 0 0
19317.60 1616.40 3.158183 7.745764 -37021.964111 0.839691 3.904783 Fe''0.17Mg0.84Fe'''0.08Al1.66Cr0.25Ti0.01O4 0 0.476327 54.0952 3.83566 12.0616 7.97395 21.5572 0 0 0 0 0
19024.40 1616.10 3.147960 7.720461 -36919.361915 0.837051 3.892157 Fe''0.17Mg0.84Fe'''0.08Al1.66Cr0.25Ti0.01O4 0 0.480834 54.0465 3.85464 12.0986 7.94744 21.572 0 0 0 0 0
18731.20 1615.80 3.137001 7.693316 -36807.228890 0.834208 3.878585 Fe''0.17Mg0.84Fe'''0.08Al1.66Cr0.25Ti0.01O4 0 0.485353 53.995 3.87377 12.1385 7.92084 21.5865 0 0 0 0 0
